movie_id,title,genres,keywords,director,poster_url
9452,Bulworth,"['Comedy', 'Drama']","['mission of murder', 'politics', 'election campaign', 'liberal', 'swearing', 'political satire', 'hip hop culture']",Warren Beatty,https://image.tmdb.org/t/p/w500/gR9jZ7W2d28aSa2Yimz797VNXRh.jpg
239566,Get on Up,"['Drama', 'Music']","['biography', 'james brown']",Tate Taylor,https://image.tmdb.org/t/p/w500/dVbGeU5agxFGcJnL5hk4uO8W7i2.jpg
53113,One True Thing,"['Drama', 'Romance']","['dysfunctional family', 'cancer', 'death of parent']",Carl Franklin,https://image.tmdb.org/t/p/w500/hOYQIMtrqVeHUBe999V1KIqO7Gf.jpg
9271,Virtuosity,"['Action', 'Crime', 'Science Fiction', 'Thriller']","['artificial intelligence', 'android', 'hologram', 'computer program', 'virtual reality', 'ex-cop', 'visual effect', 'police training']",Brett Leonard,https://image.tmdb.org/t/p/w500/5emgnXYrXjqyiup2JsvtuENseiV.jpg
4474,My Super Ex-Girlfriend,"['Fantasy', 'Drama', 'Action', 'Comedy', 'Crime', 'Science Fiction']","['new york', 'flying', 'ex-boyfriend', 'ex-girlfriend', 'disappointment', 'supernatural powers', 'shark']",Ivan Reitman,https://image.tmdb.org/t/p/w500/j4NCuEfLHzIjaWDns5fz6nGH2FD.jpg
184346,Deliver Us from Evil,"['Thriller', 'Crime', 'Horror']","['possessed', 'demon', 'occult', 'demonic possession']",Scott Derrickson,https://image.tmdb.org/t/p/w500/Uz32ERsyCmGwV8Eg2wmT2ooWpo.jpg
48340,Sanctum,"['Action', 'Thriller']","['cave', 'water', 'adventure']",Alister Grierson,https://image.tmdb.org/t/p/w500/zRUNv1CbeVtmTCNr6RLHnxV2QYm.jpg
14846,Little Black Book,"['Comedy', 'Romance', 'Drama']",['plan'],Nick Hurran,https://image.tmdb.org/t/p/w500/c6TD54dLIryqhQAOdGExy8Lie1l.jpg
72207,The Five-Year Engagement,['Comedy'],"['sex', 'san francisco', 'restaurant', 'frustration', 'chase', 'offer', 'engagement', 'love', 'psychologist', 'wedding', 'proposal', 'chef', 'ceremony', 'englishwoman', 'ring', 'unemployed']",Nicholas Stoller,https://image.tmdb.org/t/p/w500/4Bj6pw3ZCo1f2DXP4k7AUDwMTFX.jpg
16232,Mr. 3000,"['Comedy', 'Drama']","['baseball', 'sport']",Charles Stone III,https://image.tmdb.org/t/p/w500/g7CNkytZsZzQ8ZEr8F4SmrhjI5y.jpg
43539,The Next Three Days,"['Romance', 'Drama', 'Thriller', 'Crime']","['evidence', 'passport', 'argument', 'county jail', 'fingerprints', 'appeal', 'escape artist']",Paul Haggis,https://image.tmdb.org/t/p/w500/wBaRZ3aHa7qoYTSY0ONbXrXYk4B.jpg
9920,Ultraviolet,"['Science Fiction', 'Action', 'Thriller']","['skyscraper', 'vampire', 'victim', 'dystopia', 'boy', 'doctor', 'violence', 'one woman army', 'hemophagia', 'stamina', 'totalitarian', 'antigen', 'cure', 'strength', 'biological warfare', 'lab technician', 'rooftop fight', 'gravity', 'light sensitivity']",Kurt Wimmer,https://image.tmdb.org/t/p/w500/27OzQ2BBahQHYPiPEAXRXMbhnPQ.jpg
8978,Assault on Precinct 13,['Thriller'],"['drug abuse', 'mexican standoff', 'junkie', 'prison cell', 'snow storm', 'transport of prisoners', 'dying and death', 'molotow cocktail', ""new year's day"", 'remake', 'deception', 'survival', 'shootout', 'police corruption', 'brutality', 'power outage', 'violence', 'silencer', 'machine gun', 'night vision goggles', 'exploding bus', 'detroit michigan']",Jean-François Richet,https://image.tmdb.org/t/p/w500/oBpsRvMN1ONl8oFHuWt1rasDYFJ.jpg
11702,The Replacement Killers,"['Action', 'Drama', 'Crime', 'Thriller']","['usa', 'china', 'assault rifle', 'sniper', 'chinatown', 'drug dealer', 'hitman', 'funeral', 'conscientious objector', 'revenge', 'on the run', 'fugitive', 'one man army', 'sunglasses', 'drug lord', 'silencer', 'uzi', 'police raid', 'contract killer', 'replacement']",Antoine Fuqua,https://image.tmdb.org/t/p/w500/6q96xjyGTQllKAKgmwyBsk5JSe5.jpg
18550,Fled,"['Action', 'Comedy', 'Thriller']","['hacker', 'undercover agent', 'mafia', 'chain gang', 'fugitive', 'floppy disk']",Kevin Hooks,https://image.tmdb.org/t/p/w500/5oGdTgWXCOKerrfdBxJrOlFyifL.jpg
8869,Eight Legged Freaks,"['Action', 'Comedy', 'Horror', 'Thriller']","['pick up', 'wetting pants', 'hockey mask', 'barbershop', 'perfume', 'aunt nephew relationship', 'straight razor', 'town meeting', 'forklift', 'contamination', 'spiders', 'animal horror']",Ellory Elkayem,https://image.tmdb.org/t/p/w500/5blAumPPS6vX6zcUlt9oIhOEheK.jpg
43347,Love & Other Drugs,"['Drama', 'Comedy', 'Romance']","['male nudity', 'female nudity', 'letter', 'love', 'viagra', 'sexual freedom', 'free spirit']",Edward Zwick,https://image.tmdb.org/t/p/w500/wZLM2uKJRYNchLmiCIjosX0rXy8.jpg
3489,88 Minutes,"['Crime', 'Mystery', 'Thriller']","['fbi', 'professor', ""ladies' man"", 'medical examiner', 'serial killer', 'lecture']",Jon Avnet,https://image.tmdb.org/t/p/w500/bSrmBJ2Png69Qnb5L1KHYZMsDP7.jpg
9701,North Country,['Drama'],"['rape', 'secret', 'minnesota', 'witness', 'miner', 'insult', 'court', 'lawsuit', 'love', 'lesbian', 'battle', 'case', 'woman', 'woman director', 'landmark', 'harrassment', 'legal']",Niki Caro,https://image.tmdb.org/t/p/w500/upxUN4zmX79o49mBW9htKZDeNq7.jpg
2122,The Whole Ten Yards,"['Comedy', 'Thriller', 'Crime']",['hitman'],Howard Deutch,https://image.tmdb.org/t/p/w500/4fbglyCpPqK1u40fhncLXKAF74A.jpg
37707,Splice,"['Horror', 'Thriller', 'Science Fiction']","['dna', 'genetics', 'gene manipulation', 'genetic engineering', 'biological experiment']",Vincenzo Natali,https://image.tmdb.org/t/p/w500/4oqaWnO3dKYAt3vZWAD4oLfOXOC.jpg
10658,Howard the Duck,"['Comedy', 'Fantasy', 'Science Fiction']","['duck', 'physicist', 'extraterrestrial', 'anthropomorphism', 'alien invasion', 'alternative reality']",Willard Huyck,https://image.tmdb.org/t/p/w500/eU0dWo8PJgsSAZFbcyHiUpuLSyW.jpg
13150,Pride and Glory,"['Thriller', 'Crime', 'Drama']","['megacity', 'brother-in-law', 'police']",Gavin O'Connor,https://image.tmdb.org/t/p/w500/8VZ1ABbtXqwPcc06yXbf3gj3anG.jpg
9042,The Cave,"['Action', 'Adventure', 'Horror', 'Thriller']","['fall', 'burned alive', 'violence', 'diver', 'swimwear']",Bruce Hunt,https://image.tmdb.org/t/p/w500/q7eyZY2Akj68ivnRZ86OduCUexy.jpg
17813,Alex & Emma,"['Comedy', 'Romance']","['gambling', 'sex', 'casino', 'based on novel', 'vandalism', 'lie', 'kiss', 'love', 'disappearance', 'writer', 'death', 'fortune']",Rob Reiner,https://image.tmdb.org/t/p/w500/1CVw4MMqeBdkUs3DfCDWkaP6O3U.jpg
11208,Wicker Park,"['Drama', 'Mystery', 'Romance', 'Thriller']","[""love of one's life"", 'leave', 'look-alike', 'intrigue']",Paul McGuigan,https://image.tmdb.org/t/p/w500/gRKEluSpV1wBrZVTvLLaCSkzqcf.jpg
58151,Fright Night,"['Horror', 'Comedy']","['sunrise', 'vampire', 'suspicion', 'remake', 'suburbia']",Craig Gillespie,https://image.tmdb.org/t/p/w500/ySQ3v4Fzpy3fePs86eoLiDzwLYM.jpg
11400,The New World,"['Drama', 'History', 'Romance']","['chief', 'colonialism', 'new world']",Terrence Malick,https://image.tmdb.org/t/p/w500/dPyWMlQd54r3pK17GKG3iqjvNZ7.jpg
10350,Wing Commander,"['Action', 'Science Fiction']","['fight', 'pilot', 'outer space', 'based on video game', 'space opera', 'space carrier']",Christopher Roberts,https://image.tmdb.org/t/p/w500/e3p2vkA4mnFaBlyAIntkZWkzOJW.jpg
28902,In Dreams,"['Drama', 'Thriller']","['based on novel', 'suicide attempt', 'dream', 'kidnapping', 'victim of murder', 'suspense', 'serial killer', 'hitchcockian']",Neil Jordan,https://image.tmdb.org/t/p/w500/q3Q00fCgeZGjAYaiwbfTMuIrUb0.jpg
14164,Dragonball Evolution,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']","['karate', 'superhero', 'revenge', 'dragon', 'duringcreditsstinger']",James Wong,https://image.tmdb.org/t/p/w500/sunS9xhPnFNP5wlOWrvbpBteAB.jpg
76640,The Last Stand,"['Action', 'Crime', 'Thriller']","['sheriff', 'small town', 'hostage', 'prisoner', 'fbi', 'border', 'escape', 'car chase', 'convoy', 'machine gun', 'neo-western']",Kim Jee-woon,https://image.tmdb.org/t/p/w500/3tP4r47v8v6mEj5X5RuG9y8Frbh.jpg
11058,Godsend,"['Drama', 'Horror', 'Science Fiction', 'Thriller']","['schizophrenia', 'clone', 'loss of son', 'nightmare', 'doctor']",Nick Hamm,https://image.tmdb.org/t/p/w500/lLncs8FEzKupj19wCqZ3sPmg3eU.jpg
14844,Chasing Liberty,"['Comedy', 'Romance']","['venice', 'berlin', 'usa president', 'undercover', 'prague', 'romantic comedy', 'travel', 'lying', 'young adult', 'secret service agent', 'overprotective father']",Andy Cadiff,https://image.tmdb.org/t/p/w500/aGh5zpJSuxcx4lzFFbZ2QyY8wQP.jpg
57089,Hoodwinked Too! Hood VS. Evil,"['Comedy', 'Animation', 'Family']","['witch', 'wolf', 'little red riding hood', 'sequel', 'computer animation', 'goat', 'aftercreditsstinger', 'duringcreditsstinger']",Mike Disa,https://image.tmdb.org/t/p/w500/3ofAJDO8A7ulJwgMGKcwEOPNWV3.jpg
1947,An Unfinished Life,['Drama'],"['loss of son', 'sheriff', 'wyoming', 'grandfather granddaughter relationship', 'violence against women']",Lasse Hallström,https://image.tmdb.org/t/p/w500/7ugLG1yF1l8HWYhmdmHHSC3kJ8b.jpg
8054,The Imaginarium of Doctor Parnassus,"['Adventure', 'Fantasy', 'Mystery']","['circus', 'immortality', 'elderly', 'aftercreditsstinger', 'duringcreditsstinger']",Terry Gilliam,https://image.tmdb.org/t/p/w500/DtrqQHa0wT9AWrk2WA9beROJJx.jpg
46829,Barney's Version,"['Comedy', 'Drama']","['suicide', 'jealousy', 'canada', 'independent film', 'politically incorrect']",Richard J. Lewis,https://image.tmdb.org/t/p/w500/vdsSaFbBWl8N6RV2XJuPBFyKeV8.jpg
146238,Runner Runner,"['Crime', 'Thriller', 'Drama']","['gambling', 'casino', 'gambling debts', 'dirty cop', 'puerto rico']",Brad Furman,https://image.tmdb.org/t/p/w500/ck5jZjv7WVoCBBgTH1gJlhyCLPy.jpg
9989,Antitrust,"['Action', 'Crime', 'Drama']","['technology', 'garage', 'hacker', 'male friendship', 'microchip', 'minidisc', 'computer', 'company', 'friendship bracelet', 'suspense', 'business start-up', 'computer expert', 'childhood friends', 'betrayal by friend']",Peter Howitt,https://image.tmdb.org/t/p/w500/9PXyfcJe53A9qFkcj5dkTJwIWoS.jpg
9665,Glory,['War'],"['war', 'racism', 'battle', 'union soldier', 'confederate soldier', 'american civil war']",Edward Zwick,https://image.tmdb.org/t/p/w500/pGDzBjZvzmSCIEduQBfESLMiwtp.jpg
311,Once Upon a Time in America,"['Drama', 'Crime']","['life and death', 'corruption', 'street gang', 'rape', 'sadistic', 'lovesickness', 'sexual abuse', 'money laundering', 'opium']",Sergio Leone,https://image.tmdb.org/t/p/w500/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg
102362,Dead Man Down,"['Thriller', 'Action', 'Crime', 'Drama']","['revenge', 'new york city', 'mysterious woman', 'crime lord']",Niels Arden Oplev,https://image.tmdb.org/t/p/w500/8xWo2WE36JdBwlCmwvXM4bb5rBg.jpg
11162,The Merchant of Venice,"['Drama', 'Romance']","['venice', 'shakespeare', 'jew', 'ship', 'salesperson', 'meat', 'money', 'suitor', 'falling in love', 'credit', '16th century']",Michael Radford,https://image.tmdb.org/t/p/w500/bvpPg5oTD1qT7hjY3BOsoniYdHG.jpg
6016,The Good Thief,"['Crime', 'Drama', 'Thriller']","['casino', 'monte carlo', 'painting', 'caper', 'independent film', 'heist movie']",Neil Jordan,https://image.tmdb.org/t/p/w500/TMlSiPuj9LymfwPiKFiRRnhkRq.jpg
17186,Supercross,"['Action', 'Adventure', 'Drama', 'Romance']",['sport'],Steve Boyum,https://image.tmdb.org/t/p/w500/82dbqeFOA2iPhwWuciZItw1ELew.jpg
13967,Miss Potter,"['Drama', 'Family', 'Romance']","['loss of lover', 'mountain lake', 'author', 'rabbit']",Chris Noonan,https://image.tmdb.org/t/p/w500/fecGKwGABfZdMbiH1WQN9zMcOkS.jpg
2008,The Promise,"['Fantasy', 'Drama', 'Action', 'Thriller', 'Romance']","['servant', 'emperor', 'battle assignment']",Chen Kaige,https://image.tmdb.org/t/p/w500/tdm4mlc27S1d72ub4Y4xcU2OlDD.jpg
9053,DOA: Dead or Alive,"['Adventure', 'Action', 'Thriller']","['competition', 'martial arts', 'kung fu', 'assassin', 'fight', 'island', 'karate', 'nerd', 'wrestling', 'bikini', 'ninja', 'tournament', 'explosion', 'violence', 'based on video game', 'swimsuit']",Corey Yuen Kwai,https://image.tmdb.org/t/p/w500/hRcYqTWgbPF3TtpSDfwqRDAJjlv.jpg
4512,The Assassination of Jesse James by the Coward Robert Ford,"['Action', 'Drama', 'Western']","['killing', 'admiration', 'hold-up robbery', 'to shoot dead', 'idol', 'missouri', 'media', 'jesse james', 'cowardliness', 'family', 'coward']",Andrew Dominik,https://image.tmdb.org/t/p/w500/xMKn6EQS7eR5ubhPJbw5pQSBZMw.jpg
76349,1911,"['Adventure', 'Drama', 'Action', 'History', 'War']","['martial arts', 'sword', 'revolution', 'blood', 'gunfight', 'extreme violence', 'brutality', 'combat']",Jackie Chan,https://image.tmdb.org/t/p/w500/k93DWz849jCsHW7rIbeUAIxewpr.jpg
31203,Little Nicholas,['Comedy'],[],Laurent Tirard,https://image.tmdb.org/t/p/w500/zOsPAIRyknuPhYpFV0nTzbVLlgM.jpg
265208,Wild Card,"['Thriller', 'Crime', 'Drama']","['gambling', 'bodyguard', 'remake']",Simon West,https://image.tmdb.org/t/p/w500/zN80Tlly8oMpKbVJv2TfRIj8dHG.jpg
45610,Machine Gun Preacher,"['Action', 'Thriller', 'Crime']","['underage soldier', 'duringcreditsstinger']",Marc Forster,https://image.tmdb.org/t/p/w500/534yDalJ8rybnSn8VZ9XPWU3egc.jpg
50135,Animals United,"['Animation', 'Family', 'Comedy']","['dam', 'shark', 'animal', 'hoover dam', 'crane the bird']",Reinhard Klooss,https://image.tmdb.org/t/p/w500/gUCLetZNa3rZknSmLc2gGUdxWH7.jpg
1874,Goodbye Bafana,"['History', 'Drama']","['jail guard', 'prison cell', 'south africa', 'apartheid', 'nelson mandela', 'escape', 'xenophobia']",Bille August,https://image.tmdb.org/t/p/w500/omL85DnSNaZLLnF0KzqSZihuWAr.jpg
271331,United Passions,['Drama'],['soccer'],Frédéric Auburtin,https://image.tmdb.org/t/p/w500/oQhVvz3N86DdHnYGsZ9Y2420II5.jpg
215211,Grace of Monaco,"['Romance', 'Drama']","['monaco', 'prince']",Olivier Dahan,https://image.tmdb.org/t/p/w500/kHiiS7rG7VMTp5a5fbH0WCKs9mS.jpg
367961,Savva. Heart of the Warrior,"['Fantasy', 'Adventure', 'Animation']","['village', 'creature', 'battle', 'monkey', 'hyena']",Maksim Fadeev,https://image.tmdb.org/t/p/w500/rNF4FPFOEDsh91HoBoKvzz4ARCK.jpg
10955,Ripley's Game,"['Crime', 'Thriller']","['berlin', 'male nudity', 'villa', 'milan', 'hitman', 'assignment', 'greed', 'insult', 'performance', 'russian mafia', 'party', 'woman director']",Liliana Cavani,https://image.tmdb.org/t/p/w500/eVhycD9GBWPwnttygKYDi9hllAy.jpg
223702,Sausage Party,"['Adventure', 'Animation', 'Comedy', 'Fantasy']","['supermarket', 'party', 'sausage', 'food', 'anthropomorphism', 'sex scene', 'musical number', 'adult animation', 'grocery store', 'gum']",Conrad Vernon,https://image.tmdb.org/t/p/w500/vNgdPJQ5CI60oEiiHLKRNrsDhMy.jpg
254470,Pitch Perfect 2,"['Comedy', 'Music']","['music', 'sequel', 'singer', 'male female relationship', 'audition', 'group of friends', 'duringcreditsstinger', 'singing competition', 'female musician', 'singing contest', 'woman director', 'acapella']",Elizabeth Banks,https://image.tmdb.org/t/p/w500/oFBQUufCV4c8WZoNhtGM17p884H.jpg
69,Walk the Line,"['Drama', 'Music', 'Romance']","['germany', 'prison', 'music record', 'adultery', 'country music', 'guitar', 'loss of brother', 'concert', 'marriage', 'single', 'accident', '1960s']",James Mangold,https://image.tmdb.org/t/p/w500/p8lPTjvjOjTfvC1E9pmMwcF9vkn.jpg
4967,Keeping the Faith,['Comedy'],"['love triangle', 'rabbi', 'priest', 'catholicism']",Edward Norton,https://image.tmdb.org/t/p/w500/9NF199FTvHr9ggqdBTVbPhF1MGk.jpg
9449,The Borrowers,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","['dwarves', 'household', 'lawyer', 'little people', ""child's point of view"", 'real estate']",Peter Hewitt,https://image.tmdb.org/t/p/w500/kgaocWyuxihDe5aNqok6fORIHnY.jpg
11499,Frost/Nixon,"['Drama', 'History']","['camera', 'lie', 'scandal', 'watergate scandal', 'richard nixon', 'reporter', 'writer']",Ron Howard,https://image.tmdb.org/t/p/w500/nLrRrHZQ40tWqLTY3kxgS4x7GUw.jpg
4912,Confessions of a Dangerous Mind,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']","['microfilm', 'biography', 'silencer', 'intrigue']",George Clooney,https://image.tmdb.org/t/p/w500/mM58ABMRzwn5zVx6BS7IiNK0j3F.jpg
12771,Serving Sara,"['Comedy', 'Romance']","['wealth', 'falling in love', 'divorce', 'pretty woman', 'winery']",Reginald Hudlin,https://image.tmdb.org/t/p/w500/zi8uGxsyhxo0Uzg09ImxLzBDSK3.jpg
323676,The Boss,['Comedy'],"['business woman', 'ex-con', 'duringcreditsstinger', 'girl scouts']",Ben Falcone,https://image.tmdb.org/t/p/w500/eNlWYqR8jQON5giZkFIfrQOZMlg.jpg
12506,Cry Freedom,['Drama'],"['journalist', '1970s', 'male friendship', 'south africa', 'apartheid']",Richard Attenborough,https://image.tmdb.org/t/p/w500/zEONV1NAzzoQGFFgSIEs7vJzDrN.jpg
24071,Mumford,"['Comedy', 'Drama', 'Romance']",[],Lawrence Kasdan,https://image.tmdb.org/t/p/w500/a2uqenG3BZICDrcrr49IZwoHA8Y.jpg
11249,Seed of Chucky,"['Drama', 'Horror', 'Comedy']","['baby', 'puppet', 'filmdreh', 'murder', 'killer doll', 'body possession', 'killer toys', 'spectacle', 'toy comes to life']",Don Mancini,https://image.tmdb.org/t/p/w500/vd9K93gQ9whMKjXzADZanxWpIXM.jpg
9667,The Jacket,"['Drama', 'Mystery', 'Thriller', 'Fantasy']","['smoking', 'medicine', 'psychology', 'hallucination', 'human experimentation', 'time travel', 'war', 'love', 'psychologist', 'soldier', 'psychiatrist', 'medical experiment', 'dead', 'wrongful arrest', 'iraq veteran', 'near-death experience', 'truck stop', 'murder of a police officer']",John Maybury,https://image.tmdb.org/t/p/w500/bt89UfRhjAvJDAO9CWJnRFXAN3p.jpg
812,Aladdin,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']","['magic', 'musical', 'cartoon', 'princess', 'love', 'comedy', 'animation', 'monkey', 'arab', 'aftercreditsstinger', 'genie', 'animal sidekick']",Ron Clements,https://image.tmdb.org/t/p/w500/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg
277216,Straight Outta Compton,"['Drama', 'Music']","['brother brother relationship', 'aids', 'police brutality', 'rap music', 'hip-hop', 'wife husband relationship', 'vandalism', 'drug dealer', 'nightclub', 'freedom of speech', 'protest', 'rapper', 'recording contract', 'from rags to riches', 'assault', 'terminal illness', 'road trip', 'based on true story', 'feud', 'gang', 'marijuana', 'police chase', 'hospital', 'racism', 'los angeles', 'gangster', 'racial slur', 'mother son relationship', 'no opening credits', 'wrongful arrest', 'death of brother', 'milwaukee wisconsin', 'police raid', 'police harassment', 'detroit michigan', 'duringcreditsstinger', 'gangster rap', 'record company', '1980s', 'music tour', 'reference to rodney king', 'intimidation by police', 'los angeles riots', 'compton california']",F. Gary Gray,https://image.tmdb.org/t/p/w500/1CiLJx8Xtv3TbbFj6k7BboSmKgC.jpg
87,Indiana Jones and the Temple of Doom,"['Adventure', 'Action']","['riddle', 'treasure', 'heart', 'skeleton', 'treasure hunt', 'torture', 'violence', 'monkey', 'cult film', 'archaeologist', 'thuggee', 'conveyor belt', 'mine car', 'rope bridge', 'belching', 'child driving a car', 'eating brains', 'splits', 'indiana jones', 'archeology\xa0']",Steven Spielberg,https://image.tmdb.org/t/p/w500/gpdVNUaa4LhRMLfJOPj1AZdhAZ3.jpg
14444,The Rugrats Movie,"['Animation', 'Family']","['brother brother relationship', 'baby', 'home', 'pregnancy and birth', 'sequel', 'kids and family', 'comedy', 'pregnancy', 'aftercreditsstinger']",Norton Virgien,https://image.tmdb.org/t/p/w500/uZejGKCSd6nwfMx8U0Td37U2fTc.jpg
2043,Along Came a Spider,"['Crime', 'Mystery', 'Thriller', 'Action']","['psychology', 'police operation', 'police', 'psychologist']",Lee Tamahori,https://image.tmdb.org/t/p/w500/vipRsbIpwUNf1gjfOcVNizQ1o3c.jpg
315664,Florence Foster Jenkins,"['Comedy', 'Drama']","['opera', 'biography', 'singing false']",Stephen Frears,https://image.tmdb.org/t/p/w500/1HAdtUchzWEo0LMFHrgD2UBIBS3.jpg
1428,Once Upon a Time in Mexico,['Action'],"['corruption', 'cia']",Robert Rodriguez,https://image.tmdb.org/t/p/w500/bsHbVPpaOfmGlcLMG20HfrPv1hg.jpg
562,Die Hard,"['Action', 'Thriller']","['helicopter', 'journalist', 'based on novel', 'terrorist', 'skyscraper', 'christmas party', 's.w.a.t.', 'hostage', 'kidnapping', 'vault', 'fistfight', 'murder', 'heist', 'shootout', 'los angeles', 'one man army', 'explosion', 'violence', 'fbi agent', 'walkie talkie', 'christmas eve', 'elevator shaft', 'one night', 'action hero']",John McTiernan,https://image.tmdb.org/t/p/w500/7Bjd8kfmDSOzpmhySpEhkUyK2oH.jpg
15373,Role Models,['Comedy'],"['camping', 'campsite', 'big brother', 'friends', 'community service', 'kids', 'duringcreditsstinger']",David Wain,https://image.tmdb.org/t/p/w500/ki79dSjh6Rr51xrsz4dT04UGxSU.jpg
318846,The Big Short,"['Comedy', 'Drama']","['bank', 'fraud', 'biography', 'wall street', 'finances', 'based on true story', 'animated sequence', 'breaking the fourth wall', 'loan', 'financial crisis', 'real estate', 'mortgage']",Adam McKay,https://image.tmdb.org/t/p/w500/scVEaJEwP8zUix8vgmMoJJ9Nq0w.jpg
26320,Taking Woodstock,"['Music', 'Comedy', 'Drama']","['music festival', 'independent film', 'catskills', 'dog tags']",Ang Lee,https://image.tmdb.org/t/p/w500/wIdyAJCvIj3QUoNmmDdnhXpCMpp.jpg
14292,Miracle,"['Drama', 'History']","['olympic games', 'sport', 'ice hockey', 'milwaukee wisconsin', 'st. paul minnesota', 'gas rationing', 'lake placid new york', 'aftercreditsstinger', 'duringcreditsstinger']",Gavin O'Connor,https://image.tmdb.org/t/p/w500/mxtej2th8t8x0ufVBTyhsO6Htxj.jpg
924,Dawn of the Dead,"['Fantasy', 'Horror', 'Action']","['refugee', 'mass murder', 'habor', 'car journey', 'department store', 'blackout', 'bus ride', 'pregnancy and birth', 'dying and death', 'bite', 'to shoot dead', 'lorry', 'munition', 'basement garage', 'guard', 'zombie', 'dog', 'car', 'duringcreditsstinger']",Zack Snyder,https://image.tmdb.org/t/p/w500/ttquyxStEEctzghtA2f4PUGprDr.jpg
2018,The Wedding Planner,['Comedy'],"['san francisco', 'marriage proposal', ""love of one's life"", 'wedding planer', ""man of one's dreams"", 'wine garden', 'wedding', 'sicilian', 'star crossed lovers', 'wedding day', 'meant for each other']",Adam Shankman,https://image.tmdb.org/t/p/w500/meq4bLUPcBlOG3Z5YdiWuBMlpO.jpg
192577,Space Pirate Captain Harlock,"['Animation', 'Science Fiction']",[],Shinji Aramaki,https://image.tmdb.org/t/p/w500/mlHoTQLYsuzJJArO2fHS5rqnLqe.jpg
9428,The Royal Tenenbaums,"['Comedy', 'Drama']","['forgiveness', 'child prodigy', 'terminal illness', 'dysfunctional family', 'cigarette smoking', 'family conflict']",Wes Anderson,https://image.tmdb.org/t/p/w500/nG7hZJn7wQTSDCQT39Gy3s3tbrp.jpg
2832,Identity,"['Mystery', 'Thriller']","['weather', 'multiple character', 'scream', 'convict', 'psychopathy', 'rainstorm']",James Mangold,https://image.tmdb.org/t/p/w500/sYgimsiBywqVwJI8H4sETke8m7v.jpg
137093,Last Vegas,['Comedy'],"['casino', 'male friendship', 'stag night', 'las vegas', 'elderly']",Jon Turteltaub,https://image.tmdb.org/t/p/w500/9Aht200Eu2jYiE9cEQdFfNDtHl6.jpg
699,For Your Eyes Only,"['Adventure', 'Action', 'Thriller']","['london england', 'submarine', 'england', 'sea', 'assassin', 'mountains', 'undercover', 'olympic games', 'drug traffic', 'secret mission', 'secret intelligence service', 'kgb', 'coral reef', 'ski jump', 'parrot', 'cryptographic device', 'gang of smugglers', 'figure skating', 'motorcycle', 'monastery', 'british secret service', 'skiing']",John Glen,https://image.tmdb.org/t/p/w500/xV4Nnr6DjjERlqNikqDQX8LUgua.jpg
9778,Serendipity,"['Comedy', 'Romance']","['soulmates', 'new love', 'book', 'dollar', 'fate', 'destiny']",Peter Chelsom,https://image.tmdb.org/t/p/w500/4jS66Qmq2Ru5S2YzHVknGd4xJyT.jpg
8831,Timecop,"['Thriller', 'Science Fiction', 'Action', 'Crime']","['martial arts', 'time travel', 'science fiction', 'alternative reality']",Peter Hyams,https://image.tmdb.org/t/p/w500/bgxP6ws8ErBiarnb4S93vv0lkf4.jpg
9398,Zoolander,['Comedy'],"['male model', 'time magazine', 'fashion show', 'fashion model', 'fictional awards show', 'lincoln assassination', 'coal mine']",Ben Stiller,https://image.tmdb.org/t/p/w500/qdrbSneHZjJG2Dj0hhBxzzAo4HB.jpg
112949,Safe Haven,['Romance'],"['based on novel', 'small town', 'widower', 'single father', 'abusive husband']",Lasse Hallström,https://image.tmdb.org/t/p/w500/2CbJ3HTb6SFbMeguYH52UQSHOwY.jpg
10439,Hocus Pocus,"['Comedy', 'Family', 'Fantasy']","['witch', 'halloween', 'salem', 'trick or treating', 'spellcasting']",Kenny Ortega,https://image.tmdb.org/t/p/w500/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg
3638,No Reservations,['Comedy'],"['italy', 'competition', 'loss of mother', 'loss of sister', 'new love', 'cook', 'cooking', 'restaurant', 'bars and restaurants', 'mother role', 'funeral', 'kitchen', 'perfectionist']",Scott Hicks,https://image.tmdb.org/t/p/w500/eKqfRSf0DZ0Qey1f9ZHuZfsmXVR.jpg
23483,Kick-Ass,"['Action', 'Crime']","['crime fighter', 'secret identity', 'comic book', 'superhero', 'murder', 'comedy', 'mafia', 'teenager', 'violence', 'realism', 'rookie', 'adaptation', 'young adult', 'kickass']",Matthew Vaughn,https://image.tmdb.org/t/p/w500/iHMbrTHJwocsNvo5murCBw0CwTo.jpg
62206,30 Minutes or Less,"['Action', 'Adventure', 'Comedy']","['pizza delivery', 'adventure', 'pizza boy', 'number in title', 'comedy', 'aftercreditsstinger']",Ruben Fleischer,https://image.tmdb.org/t/p/w500/12VgS5G6OG7ANKrSbhtUD2POHb8.jpg
